ID,Delivery_person_Age,Delivery_person_Ratings,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Distance_km,Prep_Time_min,Order_Hour,Time_taken(min)_Final,Data_Source
0x346a,26.0,4.8,Stormy,High,0,Drinks,motorcycle,1,No,Metropolitian,3.0184094452114865,10.0,12,27.53471565246582,Predicted (Test)
0x8c14,23.0,4.6,Sandstorms,Jam,1,Meal,scooter,1,No,Urban,9.315745361545886,5.0,21,25.563514709472656,Predicted (Test)
0x194c,38.0,4.6,Sandstorms,High,2,Drinks,scooter,1,No,Urban,3.0405372416448646,10.0,11,27.53471565246582,Predicted (Test)
0xbd42,21.0,4.9,Sunny,Low,2,Snack,motorcycle,1,No,Metropolitian,1.5527001583674398,10.0,10,27.334434509277344,Predicted (Test)
0x1124,34.0,4.8,Fog,Jam,2,Buffet,motorcycle,1,No,Metropolitian,9.326360257118816,10.0,19,27.53471565246582,Predicted (Test)
0x7b25,24.0,4.7,Windy,Low,1,Meal,scooter,1,No,Metropolitian,13.989512471854455,15.0,22,27.53471565246582,Predicted (Test)
0xc977,30.0,5.0,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,12.209928252230656,10.0,22,27.53471565246582,Predicted (Test)
0x13af,30.0,4.7,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,13.63129313218813,10.0,22,27.53471565246582,Predicted (Test)
0x9a49,31.0,3.5,Windy,Jam,2,Meal,motorcycle,2,No,Metropolitian,16.636744591831217,10.0,19,27.691747665405273,Predicted (Test)
0xa4f,30.0,4.7,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,13.788852089943367,5.0,18,25.563514709472656,Predicted (Test)
0x95aa,29.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,0,No,Urban,12.420750050313671,10.0,22,27.691747665405273,Predicted (Test)
0xd060,28.0,4.5,Sunny,Medium,0,Drinks,motorcycle,0,No,Metropolitian,19.674161798239073,15.0,17,27.691747665405273,Predicted (Test)
0x17e3,28.0,4.7,Stormy,Medium,1,Meal,motorcycle,1,No,Metropolitian,4.537922749289298,5.0,18,25.563514709472656,Predicted (Test)
0xe19a,38.0,4.8,Cloudy,Low,2,Buffet,motorcycle,1,No,Urban,1.498149229702275,5.0,10,24.881126403808594,Predicted (Test)
0x79aa,32.0,4.6,Cloudy,Jam,0,Meal,motorcycle,0,No,Metropolitian,9.192686206949302,10.0,20,27.691747665405273,Predicted (Test)
0x752e,31.0,4.9,Sunny,Jam,2,Meal,scooter,0,No,Urban,7.772241951547949,5.0,20,26.152236938476562,Predicted (Test)
0xad17,21.0,4.9,Windy,Medium,0,Snack,motorcycle,0,No,Metropolitian,19.659254035109218,15.0,17,27.691747665405273,Predicted (Test)
0x33d2,25.0,4.8,Windy,Low,2,Drinks,scooter,0,No,Metropolitian,7.6838087174265155,15.0,22,27.691747665405273,Predicted (Test)
0x8a08,30.0,3.7,Fog,Low,1,Drinks,motorcycle,2,No,Metropolitian,12.293745665244252,10.0,0,29.07986831665039,Predicted (Test)
0x1f09,33.0,4.1,Sunny,Medium,0,Drinks,motorcycle,2,No,Metropolitian,10.865409153294227,10.0,18,27.691747665405273,Predicted (Test)
0xa8c9,33.0,4.8,Windy,Medium,1,Meal,motorcycle,1,No,Urban,16.384574278446483,15.0,18,27.53471565246582,Predicted (Test)
0xde6b,24.0,4.6,Sunny,Low,1,Meal,motorcycle,1,No,Metropolitian,11.93716655233603,5.0,23,25.563514709472656,Predicted (Test)
0x8d81,30.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1,No,Metropolitian,7.562364213495008,5.0,23,25.563514709472656,Predicted (Test)
0xc82f,23.0,4.6,Windy,Jam,2,Snack,electric_scooter,0,No,Metropolitian,16.11346982168448,15.0,21,27.691747665405273,Predicted (Test)
0x1332,22.0,4.8,Windy,Jam,1,Snack,motorcycle,1,No,Metropolitian,9.121796528794311,15.0,20,27.53471565246582,Predicted (Test)
0x3461,22.0,4.8,Sunny,High,1,Drinks,scooter,1,No,Metropolitian,6.051989448511275,10.0,12,27.53471565246582,Predicted (Test)
0xca21,26.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,4.681878121614589,10.0,23,27.53471565246582,Predicted (Test)
0xe0f6,37.0,4.7,Windy,Low,1,Drinks,motorcycle,1,No,Metropolitian,19.09000648338938,15.0,22,27.53471565246582,Predicted (Test)
0x63fb,24.0,4.7,Sandstorms,Medium,2,Drinks,scooter,1,No,Metropolitian,4.657999585570663,10.0,17,27.53471565246582,Predicted (Test)
0x7fe9,27.0,5.0,Sunny,Low,0,Drinks,motorcycle,0,No,Metropolitian,1.5204696675466998,15.0,8,27.31257438659668,Predicted (Test)
0x6587,23.0,4.7,Stormy,Low,2,Meal,motorcycle,1,No,Metropolitian,3.104605953841284,5.0,10,25.563514709472656,Predicted (Test)
0xac70,28.0,4.9,Sunny,Jam,1,Buffet,motorcycle,1,No,Metropolitian,4.561152341209805,10.0,21,27.53471565246582,Predicted (Test)
0xc1ee,31.0,4.5,Sandstorms,Medium,2,Meal,scooter,1,No,Metropolitian,19.34366892423054,10.0,17,27.53471565246582,Predicted (Test)
0x7549,22.0,5.0,Cloudy,Low,2,Buffet,scooter,0,No,Urban,1.5525704156536744,15.0,11,27.31257438659668,Predicted (Test)
0x3c43,35.0,4.6,Stormy,Low,2,Buffet,scooter,1,No,Metropolitian,1.5094402621798344,10.0,10,27.334434509277344,Predicted (Test)
0x65a8,29.0,4.6,Stormy,Low,0,Snack,motorcycle,0,No,Urban,10.588906536688087,10.0,22,27.691747665405273,Predicted (Test)
0xb12c,33.0,5.0,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,3.116128490575321,5.0,8,25.563514709472656,Predicted (Test)
0x2e1b,34.0,4.7,Sunny,Medium,2,Meal,scooter,0,No,Urban,13.611544388190575,15.0,17,27.691747665405273,Predicted (Test)
0x7fc9,31.0,4.8,Cloudy,Jam,2,Buffet,scooter,0,No,Metropolitian,12.162009006258286,15.0,21,27.691747665405273,Predicted (Test)
0xa28d,29.0,5.0,Sunny,Low,1,Drinks,motorcycle,1,No,Urban,3.058924545938562,5.0,9,25.563514709472656,Predicted (Test)
0xcb83,34.0,4.6,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,9.06045833751512,15.0,22,27.53471565246582,Predicted (Test)
0xd753,35.0,4.6,Stormy,Low,2,Meal,motorcycle,0,No,Urban,8.92912716762923,10.0,22,27.691747665405273,Predicted (Test)
0x7bd5,20.0,4.2,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,20.857115324129595,5.0,20,25.563514709472656,Predicted (Test)
0x8b4d,21.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1,No,Urban,9.348448896833318,5.0,18,25.563514709472656,Predicted (Test)
0x986c,26.0,4.8,Sunny,Low,0,Meal,motorcycle,0,No,Urban,1.532229188735096,10.0,8,27.31257438659668,Predicted (Test)
0x2e6b,35.0,5.0,Sandstorms,Jam,0,Drinks,motorcycle,2,No,Metropolitian,10.587145367062044,15.0,19,27.691747665405273,Predicted (Test)
0x49af,24.0,4.2,Fog,Medium,1,Meal,motorcycle,1,No,Metropolitian,13.581198240269067,5.0,18,25.563514709472656,Predicted (Test)
0x63d1,21.0,4.6,Windy,Medium,1,Meal,motorcycle,0,No,Urban,17.09838855662463,10.0,17,27.691747665405273,Predicted (Test)
0x860f,32.0,4.3,Cloudy,Low,0,Snack,motorcycle,2,No,Metropolitian,10.705559922396555,10.0,23,27.691747665405273,Predicted (Test)
0x801d,32.0,4.4,Sandstorms,Medium,0,Meal,motorcycle,2,No,Urban,12.291841945089606,15.0,18,27.691747665405273,Predicted (Test)
0x8d93,32.0,4.2,Sandstorms,Medium,1,Snack,motorcycle,1,No,Metropolitian,9.326602961232513,10.0,18,27.53471565246582,Predicted (Test)
0x2127,27.0,4.7,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,10.906379593113721,5.0,23,25.563514709472656,Predicted (Test)
0x505e,22.0,4.7,Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,1.5544659606035225,5.0,9,24.881126403808594,Predicted (Test)
0x2747,33.0,4.0,Stormy,Medium,1,Drinks,motorcycle,0,No,Metropolitian,4.588321086013583,10.0,18,27.691747665405273,Predicted (Test)
0x582,30.0,4.7,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,10.905993510336609,300.0,18,27.53471565246582,Predicted (Test)
0xc414,38.0,4.8,Sandstorms,Low,1,Drinks,scooter,1,No,Metropolitian,3.020115627795588,10.0,9,27.53471565246582,Predicted (Test)
0x3bd9,30.0,5.0,Fog,Medium,1,Buffet,motorcycle,1,No,Metropolitian,20.183799025948787,10.0,17,27.53471565246582,Predicted (Test)
0xb85b,33.0,4.1,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,19.976027554946448,5.0,21,25.563514709472656,Predicted (Test)
0xa628,20.0,4.7,Sunny,Medium,0,Snack,motorcycle,1,No,Urban,13.765934616154562,5.0,18,25.563514709472656,Predicted (Test)
0x1733,30.0,4.7,Fog,Jam,0,Meal,motorcycle,3,No,Semi-Urban,13.789066440485813,10.0,19,27.691747665405273,Predicted (Test)
0xc331,39.0,4.8,Fog,Jam,1,Meal,scooter,1,No,Metropolitian,8.95310195230245,10.0,21,27.53471565246582,Predicted (Test)
0x714,30.0,4.7,Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,10.641103649666686,295.0,18,27.53471565246582,Predicted (Test)
0x65f0,29.0,5.0,Sunny,Jam,1,Meal,scooter,1,No,Urban,9.31544163550089,10.0,19,27.53471565246582,Predicted (Test)
0x9699,21.0,4.0,Fog,Jam,1,Meal,scooter,0,No,Metropolitian,12.463941144204773,10.0,21,27.691747665405273,Predicted (Test)
0x53be,31.0,4.6,Stormy,Low,1,Drinks,motorcycle,0,No,Metropolitian,20.206226468830582,10.0,23,27.691747665405273,Predicted (Test)
0x3c29,37.0,4.8,Sunny,High,1,Snack,scooter,1,No,Metropolitian,6.118745338337484,15.0,14,27.53471565246582,Predicted (Test)
0x7a3d,38.0,4.4,Fog,Jam,1,Meal,motorcycle,1,No,Metropolitian,13.989512471854455,15.0,20,27.53471565246582,Predicted (Test)
0xcd7c,39.0,4.1,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,3.0880123932061823,10.0,9,27.53471565246582,Predicted (Test)
0x9c58,24.0,4.8,Cloudy,Medium,0,Meal,motorcycle,0,No,Metropolitian,7.7626058902454,5.0,18,26.152236938476562,Predicted (Test)
0xccd9,30.0,4.8,Windy,Low,1,Snack,scooter,0,No,Urban,13.589858179117368,10.0,22,27.691747665405273,Predicted (Test)
0x7e19,31.0,3.0,Sunny,Low,0,Meal,motorcycle,1,No,Urban,13.96960642768458,5.0,22,25.563514709472656,Predicted (Test)
0xaec0,27.0,4.6,Cloudy,Medium,2,Snack,scooter,1,No,Metropolitian,17.138022132927368,15.0,19,27.53471565246582,Predicted (Test)
0x703a,28.0,4.8,Cloudy,Low,1,Buffet,motorcycle,0,No,Urban,2.979763497462109,15.0,9,27.691747665405273,Predicted (Test)
0xaa35,20.0,4.9,Cloudy,Medium,2,Buffet,scooter,1,No,Metropolitian,19.916194656540203,10.0,18,27.53471565246582,Predicted (Test)
0x712c,26.0,4.6,Windy,High,0,Drinks,motorcycle,1,No,Metropolitian,5.960345509794303,10.0,14,27.53471565246582,Predicted (Test)
0x2ae1,21.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1,No,Metropolitian,13.989249784535353,15.0,20,27.53471565246582,Predicted (Test)
0x10ef,27.0,4.4,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,10.425475100056353,15.0,20,27.53471565246582,Predicted (Test)
0x4c61,35.0,4.3,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,9.087980108212484,10.0,18,27.53471565246582,Predicted (Test)
0xb127,27.0,4.7,Sandstorms,High,0,Snack,motorcycle,1,No,Urban,6.0504060616582525,10.0,14,27.53471565246582,Predicted (Test)
0x2177,35.0,4.9,Sunny,Low,2,Snack,motorcycle,1,No,Metropolitian,7.6831914051315,10.0,22,27.53471565246582,Predicted (Test)
0x3685,37.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,10.880935113345313,10.0,19,27.53471565246582,Predicted (Test)
0xa36c,29.0,4.7,Sunny,Jam,2,Meal,scooter,1,No,Metropolitian,9.31488473286169,10.0,21,27.53471565246582,Predicted (Test)
0xd193,31.0,4.4,Cloudy,Medium,1,Snack,motorcycle,0,No,Metropolitian,10.924410123603073,5.0,18,26.152236938476562,Predicted (Test)
0x596,30.0,4.7,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,17.07644834661623,85.0,18,27.53471565246582,Predicted (Test)
0x789b,38.0,4.7,Windy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,1.5093844931452696,10.0,10,27.334434509277344,Predicted (Test)
0x5f45,26.0,4.5,Cloudy,Low,0,Buffet,motorcycle,0,No,Metropolitian,12.162306145096025,10.0,23,27.691747665405273,Predicted (Test)
0x970f,22.0,4.5,Stormy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,10.906149360969733,10.0,18,27.53471565246582,Predicted (Test)
0x3f66,24.0,4.8,Sunny,Low,2,Buffet,scooter,1,No,Urban,1.5320260227341909,15.0,8,27.334434509277344,Predicted (Test)
0xa8ba,34.0,4.4,Stormy,Jam,0,Snack,motorcycle,1,Yes,Metropolitian,4.561152341209805,5.0,20,25.563514709472656,Predicted (Test)
0x9e68,26.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1,No,Metropolitian,10.60216485230212,5.0,19,25.563514709472656,Predicted (Test)
0x3fc5,34.0,4.7,Sunny,Jam,1,Drinks,scooter,0,No,Urban,4.663493139918665,5.0,21,26.152236938476562,Predicted (Test)
0x3c8b,32.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1,No,Urban,16.59765942033505,5.0,17,25.563514709472656,Predicted (Test)
0x37a3,22.0,5.0,Cloudy,Medium,2,Snack,scooter,1,No,Metropolitian,16.659974055073302,10.0,18,27.53471565246582,Predicted (Test)
0x542e,24.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,16.72141633133003,15.0,20,27.53471565246582,Predicted (Test)
0x6d93,24.0,4.8,Fog,High,1,Snack,motorcycle,1,No,Metropolitian,1.5126978119717678,5.0,11,24.881126403808594,Predicted (Test)
0x6f16,33.0,4.8,Stormy,Jam,1,Meal,motorcycle,1,No,Metropolitian,4.589965403039351,5.0,19,25.563514709472656,Predicted (Test)
0xb468,38.0,3.6,Stormy,Jam,1,Buffet,scooter,1,No,Urban,16.660097204546265,5.0,19,25.563514709472656,Predicted (Test)
0x6bae,25.0,4.7,Cloudy,Low,1,Drinks,motorcycle,0,No,Urban,4.537647566708254,10.0,22,27.691747665405273,Predicted (Test)
0xc586,22.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1,No,Urban,7.343440790336783,10.0,20,27.53471565246582,Predicted (Test)
0xd9a3,39.0,4.9,Stormy,High,1,Drinks,motorcycle,1,No,Metropolitian,6.105326471370167,5.0,13,25.563514709472656,Predicted (Test)
0x7970,32.0,4.7,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,12.074056378231194,15.0,19,27.53471565246582,Predicted (Test)
0xb1d6,32.0,4.6,Sunny,Jam,0,Snack,motorcycle,0,No,Metropolitian,16.82066030021692,5.0,22,26.152236938476562,Predicted (Test)
0x6144,33.0,4.9,Stormy,High,2,Snack,motorcycle,1,No,Metropolitian,3.0645104714747093,10.0,11,27.53471565246582,Predicted (Test)
0x6027,28.0,4.8,Sandstorms,Low,2,Buffet,motorcycle,0,No,Metropolitian,1.5322236104030795,10.0,9,27.31257438659668,Predicted (Test)
0x7e8b,33.0,5.0,Sunny,Medium,2,Snack,scooter,1,No,Metropolitian,4.657857733630665,10.0,18,27.53471565246582,Predicted (Test)
0x8c7f,32.0,4.7,Stormy,Low,2,Drinks,motorcycle,1,No,Metropolitian,1.5094466586405106,10.0,9,27.334434509277344,Predicted (Test)
0xcfc,30.0,4.7,Sandstorms,Jam,0,Snack,motorcycle,1,No,Metropolitian,4.56096495080353,5.0,21,25.563514709472656,Predicted (Test)
0x45e1,22.0,4.5,Sandstorms,Low,1,Drinks,motorcycle,0,No,Urban,7.7635043374686274,5.0,22,26.152236938476562,Predicted (Test)
0x4aa7,20.0,4.2,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,12.257490517738452,10.0,19,27.53471565246582,Predicted (Test)
0xb114,22.0,4.6,Sunny,Medium,0,Buffet,motorcycle,0,No,Metropolitian,10.86869350467311,15.0,18,27.691747665405273,Predicted (Test)
0x934b,29.0,4.8,Stormy,Low,2,Snack,motorcycle,1,No,Metropolitian,3.105091096509636,10.0,8,27.53471565246582,Predicted (Test)
0x45b9,20.0,5.0,Cloudy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,13.77076958377127,15.0,17,27.53471565246582,Predicted (Test)
0x365b,35.0,4.6,Cloudy,Low,1,Snack,motorcycle,1,No,Metropolitian,19.659414837288296,15.0,23,27.53471565246582,Predicted (Test)
0x631,30.0,4.7,Sandstorms,Jam,2,Meal,electric_scooter,1,No,Metropolitian,4.5384079078628705,150.0,18,27.53471565246582,Predicted (Test)
0xd095,33.0,4.6,Windy,High,2,Snack,motorcycle,0,No,Metropolitian,5.860427380964598,10.0,13,27.691747665405273,Predicted (Test)
0x768,30.0,4.7,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,19.880040740546,15.0,21,27.53471565246582,Predicted (Test)
0x2178,21.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,9.17431677402621,10.0,20,27.53471565246582,Predicted (Test)
0xf6d,37.0,4.6,Stormy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,10.641572477284369,5.0,23,25.563514709472656,Predicted (Test)
0xde0c,27.0,4.8,Windy,Low,1,Snack,motorcycle,0,No,Metropolitian,12.35024713647317,15.0,23,27.691747665405273,Predicted (Test)
0x771e,23.0,4.8,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,12.464329297636581,15.0,21,27.53471565246582,Predicted (Test)
0x1196,26.0,4.6,Sunny,Low,2,Drinks,scooter,1,No,Metropolitian,12.29361121840287,10.0,22,27.53471565246582,Predicted (Test)
0x97a8,30.0,4.9,Windy,Jam,0,Drinks,motorcycle,3,No,Metropolitian,16.720582121841456,15.0,19,27.691747665405273,Predicted (Test)
0x81c2,24.0,4.8,Stormy,High,1,Drinks,motorcycle,1,No,Metropolitian,3.025377321543807,10.0,11,27.53471565246582,Predicted (Test)
0x835e,24.0,4.9,Windy,Low,1,Drinks,motorcycle,1,No,Metropolitian,12.464422665211348,15.0,22,27.53471565246582,Predicted (Test)
0x6c1a,25.0,5.0,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,10.703215446671857,10.0,19,27.53471565246582,Predicted (Test)
0xe20,26.0,4.6,Windy,Jam,2,Drinks,scooter,0,No,Metropolitian,4.66365822992179,5.0,21,26.152236938476562,Predicted (Test)
0xc868,35.0,4.4,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,11.90486548713048,15.0,21,27.53471565246582,Predicted (Test)
0x9787,30.0,4.1,Cloudy,Medium,2,Buffet,motorcycle,1,No,Metropolitian,16.659974055073302,15.0,18,27.53471565246582,Predicted (Test)
0x7772,38.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,1.5527578022548725,10.0,8,27.334434509277344,Predicted (Test)
0xfff,37.0,4.3,Cloudy,Jam,1,Meal,motorcycle,0,No,Metropolitian,16.85361872985359,10.0,20,27.691747665405273,Predicted (Test)
0x56df,36.0,5.0,Fog,High,1,Drinks,motorcycle,1,No,Metropolitian,3.0295246341921644,15.0,11,27.53471565246582,Predicted (Test)
0x25cb,31.0,4.9,Fog,Medium,2,Buffet,motorcycle,0,No,Metropolitian,4.469362226704516,5.0,18,26.152236938476562,Predicted (Test)
0x831c,39.0,4.9,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,9.348431884826278,10.0,22,27.53471565246582,Predicted (Test)
0x5d5e,23.0,4.3,Fog,Jam,1,Buffet,scooter,0,No,Metropolitian,10.602589325657691,10.0,20,27.691747665405273,Predicted (Test)
0x7aae,32.0,4.1,Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,7.66095172081025,5.0,23,25.563514709472656,Predicted (Test)
0x3944,27.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,3.0645104714747093,15.0,10,27.53471565246582,Predicted (Test)
0x9652,38.0,4.6,Sandstorms,Low,1,Snack,motorcycle,0,No,Metropolitian,10.906432552887628,5.0,23,26.152236938476562,Predicted (Test)
0xba71,24.0,4.4,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,9.220368460607467,15.0,21,27.53471565246582,Predicted (Test)
0xf78,35.0,4.5,Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,4.544228016639666,15.0,23,27.691747665405273,Predicted (Test)
0x67d4,36.0,4.7,Windy,Medium,1,Drinks,scooter,0,No,Urban,13.763896210757977,10.0,17,27.691747665405273,Predicted (Test)
0x77ff,25.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1,No,Urban,10.42720866042292,15.0,20,27.53471565246582,Predicted (Test)
0x2514,27.0,4.6,Fog,Medium,2,Buffet,scooter,1,No,Metropolitian,19.760178243292938,10.0,17,27.53471565246582,Predicted (Test)
0x1b4d,30.0,4.7,Sunny,Low,3,Snack,scooter,1,No,Metropolitian,1.5544994921789963,885.0,18,27.334434509277344,Predicted (Test)
0xf3b,35.0,4.3,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,12.257687886802879,5.0,18,25.563514709472656,Predicted (Test)
0x282c,36.0,4.2,Stormy,High,0,Meal,motorcycle,3,Yes,Metropolitian,1.4906380442411205,15.0,11,27.31257438659668,Predicted (Test)
0x7b5a,24.0,4.5,Stormy,Jam,2,Drinks,motorcycle,1,No,Metropolitian,20.85246594803466,10.0,20,27.53471565246582,Predicted (Test)
0xdf35,29.0,4.6,Windy,Medium,2,Drinks,motorcycle,0,No,Metropolitian,10.255928804012424,15.0,17,27.691747665405273,Predicted (Test)
0x28d4,28.0,4.6,Sandstorms,Jam,2,Meal,motorcycle,1,No,Metropolitian,12.103166363270562,15.0,19,27.53471565246582,Predicted (Test)
0x3285,31.0,4.8,Windy,Low,1,Meal,motorcycle,0,No,Urban,13.97317756157655,10.0,23,27.691747665405273,Predicted (Test)
0xac58,36.0,4.9,Windy,Jam,1,Drinks,scooter,1,No,Metropolitian,7.573442055128481,5.0,20,25.563514709472656,Predicted (Test)
0x30d4,27.0,4.9,Stormy,Low,2,Meal,motorcycle,0,No,Metropolitian,2.979502850576494,15.0,8,27.691747665405273,Predicted (Test)
0x74e2,36.0,4.6,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,6.232303380306801,5.0,15,25.563514709472656,Predicted (Test)
0x829b,35.0,4.7,Windy,Medium,2,Snack,scooter,1,No,Urban,13.972036025783174,5.0,17,25.563514709472656,Predicted (Test)
0x8238,27.0,4.9,Cloudy,Low,2,Meal,electric_scooter,0,No,Metropolitian,1.5203682291094078,10.0,8,27.31257438659668,Predicted (Test)
0xb3fe,24.0,4.7,Stormy,High,0,Meal,motorcycle,1,No,Metropolitian,6.0497653967074685,5.0,14,25.563514709472656,Predicted (Test)
0x6fab,24.0,4.9,Windy,Low,2,Drinks,scooter,0,No,Urban,9.192703790075944,5.0,22,26.152236938476562,Predicted (Test)
0x70ac,21.0,4.8,Windy,Jam,1,Drinks,scooter,1,No,Metropolitian,13.680927409309072,5.0,21,25.563514709472656,Predicted (Test)
0xbe7b,39.0,4.1,Cloudy,Jam,2,Drinks,scooter,1,No,Metropolitian,4.560738018710785,15.0,20,27.53471565246582,Predicted (Test)
0x16cc,30.0,4.7,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,13.611585111772158,10.0,23,27.53471565246582,Predicted (Test)
0x51b1,25.0,4.5,Sunny,High,2,Drinks,electric_scooter,0,No,Urban,3.1162385581768866,15.0,11,27.691747665405273,Predicted (Test)
0xa9d3,20.0,4.0,Fog,Jam,1,Meal,scooter,0,No,Urban,16.60095424935038,15.0,19,27.691747665405273,Predicted (Test)
0xa08f,21.0,4.8,Stormy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,7.6508628104371885,10.0,18,27.691747665405273,Predicted (Test)
0x8854,25.0,4.9,Windy,Medium,2,Drinks,scooter,0,No,Metropolitian,4.663772762376294,10.0,17,27.691747665405273,Predicted (Test)
0xaa05,32.0,4.7,Fog,Jam,2,Drinks,electric_scooter,0,Yes,Urban,10.427225702895106,10.0,19,27.691747665405273,Predicted (Test)
0x5f50,23.0,4.5,Cloudy,Medium,1,Snack,motorcycle,0,No,Metropolitian,6.049956259946466,5.0,16,26.152236938476562,Predicted (Test)
0x5a50,21.0,4.2,Stormy,Low,0,Meal,motorcycle,0,No,Metropolitian,7.659703978703409,5.0,23,26.152236938476562,Predicted (Test)
0xe0a2,31.0,4.2,Stormy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,5.8604999332882075,5.0,15,25.563514709472656,Predicted (Test)
0x2f09,35.0,4.6,Fog,Low,1,Drinks,scooter,0,No,Metropolitian,13.787803344501583,15.0,22,27.691747665405273,Predicted (Test)
0xbcd7,27.0,4.6,Sunny,Medium,0,Snack,motorcycle,1,No,Metropolitian,12.162418131175954,5.0,17,25.563514709472656,Predicted (Test)
0x5718,25.0,4.7,Windy,Medium,2,Meal,scooter,1,No,Metropolitian,4.469310320115436,15.0,18,27.53471565246582,Predicted (Test)
0x90eb,26.0,5.0,Cloudy,Medium,1,Meal,scooter,0,No,Urban,9.326428318803533,15.0,17,27.691747665405273,Predicted (Test)
0xd004,30.0,4.8,Sandstorms,Jam,1,Snack,scooter,0,No,Metropolitian,7.719450234291639,5.0,20,26.152236938476562,Predicted (Test)
0xbf6f,23.0,4.2,Sandstorms,Jam,0,Drinks,motorcycle,2,No,Metropolitian,4.530138686544054,15.0,20,27.691747665405273,Predicted (Test)
0xa149,38.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,0,No,Metropolitian,7.772596236164786,10.0,22,27.691747665405273,Predicted (Test)
0x5bcc,29.0,4.8,Sandstorms,High,0,Buffet,motorcycle,0,No,Urban,3.1089883297657854,5.0,11,26.152236938476562,Predicted (Test)
0x8fae,30.0,4.7,Sunny,Medium,1,Snack,motorcycle,1,No,Metropolitian,19.87743959766233,5.0,17,25.563514709472656,Predicted (Test)
0x1296,32.0,4.0,Cloudy,Medium,1,Buffet,motorcycle,2,No,Metropolitian,12.29343378697411,10.0,17,27.691747665405273,Predicted (Test)
0xaf26,30.0,4.1,Sandstorms,Medium,2,Drinks,motorcycle,2,No,Metropolitian,13.970572124439776,15.0,17,27.691747665405273,Predicted (Test)
0xc654,28.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,11.983487832873099,15.0,17,27.53471565246582,Predicted (Test)
0xd013,25.0,5.0,Sunny,Low,1,Meal,scooter,1,No,Metropolitian,3.121275740853258,10.0,9,27.53471565246582,Predicted (Test)
0x13a8,30.0,4.7,Stormy,Low,1,Drinks,motorcycle,1,No,Metropolitian,20.253686746640916,5.0,0,27.90593910217285,Predicted (Test)
0xbe8d,34.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1,No,Metropolitian,9.326616887755375,5.0,21,25.563514709472656,Predicted (Test)
