ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Prep_Time_min,Order_Hour
0x43e3,INDORES16DEL02,39,4.4,Fog,Medium,1,Snack,scooter,1,1,Semi-Urban,41.0,12.099390766641623,10.0,17
0x20d6,COIMBRES07DEL01,21,4.3,Fog,Jam,2,Buffet,motorcycle,1,1,Semi-Urban,32.0,17.13921974225849,5.0,21
0xc59a,LUDHRES12DEL03,26,4.6,Sunny,Medium,0,Meal,scooter,1,1,Semi-Urban,29.0,13.184483852766967,10.0,17
0x1ae3,VADRES13DEL02,25,4.8,Sunny,Jam,1,Snack,scooter,0,1,Metropolitian,11.0,19.68841340777118,5.0,19
0xc686,KOLRES12DEL02,31,4.5,Fog,Low,1,Buffet,bicycle,0,1,Semi-Urban,16.0,3.02711617518989,15.0,9
0x116a,JAPRES13DEL02,30,4.7,Windy,Low,1,Meal,bicycle,1,1,Semi-Urban,25.0,19.367701972031078,195.0,20
0x71a1,BANGRES18DEL01,22,4.6,Cloudy,High,0,Buffet,scooter,1,1,Metropolitian,24.0,6.21086415606354,15.0,13
0xa0a1,MYSRES04DEL02,33,4.1,Windy,Low,0,Meal,scooter,1,1,Semi-Urban,34.0,3.109073410946993,10.0,9
0x8d85,RANCHIRES16DEL02,38,4.6,Sandstorms,Medium,1,Snack,bicycle,0,1,Metropolitian,22.0,19.617824561450774,5.0,17
0x4d1d,BANGRES16DEL02,29,4.8,Stormy,Jam,2,Meal,bicycle,0,1,Metropolitian,27.0,12.418408999826822,15.0,19
0x519b,MUMRES06DEL01,24,4.6,Sunny,High,1,Drinks,scooter,1,1,Semi-Urban,13.0,6.1198667120156145,5.0,14
0x1308,HYDRES12DEL02,27,4.9,Cloudy,Low,2,Buffet,bicycle,1,1,Semi-Urban,19.0,7.683782781592617,10.0,0
0xe147,LUDHRES13DEL01,39,4.7,Sunny,Medium,2,Buffet,bicycle,1,1,Semi-Urban,21.0,5.8604207331306855,5.0,15
0x67f4,HYDRES06DEL01,33,4.6,Fog,Low,2,Snack,motorcycle,1,1,Metropolitian,18.0,1.5367312329664098,5.0,9
0x76fc,CHENRES17DEL01,20,4.6,Sandstorms,Low,2,Drinks,bicycle,1,1,Semi-Urban,12.0,17.074256778794595,5.0,22
0xb473,COIMBRES02DEL03,28,4.4,Stormy,Medium,0,Drinks,scooter,1,1,Semi-Urban,39.0,14.021812013196106,15.0,17
0x68eb,RANCHIRES17DEL01,35,4.7,Cloudy,Low,2,Drinks,motorcycle,1,1,Semi-Urban,27.0,16.600066636057477,15.0,23
0xde2b,KOLRES08DEL02,20,4.5,Stormy,Low,1,Snack,scooter,0,1,Semi-Urban,14.0,3.0272487359269546,15.0,8
0x5a1f,SURRES05DEL01,28,4.6,Stormy,Low,2,Snack,bicycle,0,1,Semi-Urban,16.0,1.5203488928264928,10.0,8
0xfa8,MUMRES20DEL03,37,4.0,Stormy,Low,0,Meal,scooter,1,1,Semi-Urban,25.0,9.178296996538572,15.0,23
0x6712,CHENRES02DEL01,33,4.8,Sandstorms,Low,0,Meal,scooter,1,1,Semi-Urban,24.0,10.865065738215941,15.0,23
0xad55,JAPRES17DEL02,20,4.9,Sandstorms,Low,1,Buffet,scooter,0,1,Semi-Urban,11.0,19.36427479298585,5.0,23
0xbbac,MYSRES17DEL02,20,4.8,Windy,Medium,2,Meal,bicycle,1,1,Semi-Urban,26.0,7.772207463584183,10.0,18
0xd1bd,KOCRES010DEL02,27,4.4,Sandstorms,Jam,0,Snack,scooter,0,1,Semi-Urban,37.0,20.285136523122805,10.0,20
0x235d,RANCHIRES04DEL02,28,4.6,Windy,Jam,0,Drinks,scooter,1,1,Semi-Urban,28.0,7.546680469081603,5.0,20
0xad5e,CHENRES19DEL02,33,4.5,Stormy,Medium,2,Snack,scooter,1,1,Semi-Urban,26.0,20.180635114114718,10.0,17
0xa5f2,VADRES010DEL03,28,4.9,Fog,Low,0,Buffet,scooter,1,1,Semi-Urban,22.0,13.631339548300275,15.0,22
0xaddf,CHENRES19DEL02,27,4.7,Sandstorms,Low,2,Drinks,bicycle,0,1,Metropolitian,11.0,3.105049191152739,5.0,8
0xaa40,MYSRES16DEL01,28,4.6,Sandstorms,High,1,Buffet,scooter,0,1,Semi-Urban,11.0,6.2179328802641525,5.0,14
0x1009,INDORES09DEL02,32,4.9,Sandstorms,Low,0,Buffet,scooter,1,1,Metropolitian,22.0,19.661098170299198,15.0,22
0x329e,MUMRES19DEL02,32,4.5,Sandstorms,Medium,1,Buffet,bicycle,1,1,Semi-Urban,20.0,19.882650147415998,10.0,18
0x87bd,CHENRES01DEL02,38,4.8,Cloudy,Medium,2,Buffet,motorcycle,1,1,Metropolitian,15.0,7.762092914972186,10.0,18
0x1c44,HYDRES16DEL03,27,4.6,Sandstorms,Jam,1,Meal,scooter,1,1,Metropolitian,23.0,9.22014751541987,5.0,21
0x77f1,CHENRES02DEL01,27,4.7,Sunny,High,2,Drinks,scooter,1,1,Semi-Urban,19.0,6.208827615119002,10.0,13
0xb4f6,INDORES19DEL03,26,4.1,Cloudy,Jam,1,Snack,bicycle,0,1,Metropolitian,32.0,4.537640130462667,5.0,21
0xc4df,KOCRES14DEL03,32,4.6,Windy,Medium,0,Buffet,scooter,1,1,Semi-Urban,36.0,9.362994333550702,5.0,17
0xde4d,AURGRES19DEL02,37,4.4,Fog,Low,1,Drinks,scooter,0,1,Semi-Urban,32.0,12.210199165539148,10.0,22
0xc65f,KOLRES09DEL02,39,4.9,Stormy,Medium,1,Snack,scooter,0,1,Semi-Urban,32.0,7.568320537709234,10.0,18
0x7ed9,VADRES05DEL03,38,4.9,Stormy,Jam,1,Snack,bicycle,1,1,Semi-Urban,26.0,13.631330662170873,5.0,20
0x2252,COIMBRES03DEL01,24,4.9,Cloudy,High,0,Snack,scooter,1,1,Metropolitian,25.0,6.232150258829198,10.0,12
0xae03,MYSRES19DEL03,26,5.0,Stormy,Low,1,Drinks,bicycle,1,1,Metropolitian,16.0,4.663344843093785,15.0,23
0x3529,SURRES04DEL02,36,4.7,Stormy,Low,1,Meal,scooter,1,1,Metropolitian,21.0,3.0406653633176113,10.0,8
0xd2a6,LUDHRES05DEL02,27,4.8,Sandstorms,Low,2,Snack,scooter,1,1,Metropolitian,16.0,19.041522215513627,10.0,23
0x9a21,JAPRES01DEL02,38,4.6,Sandstorms,Low,1,Buffet,scooter,1,1,Semi-Urban,24.0,11.916994721599234,5.0,0
0x912f,BANGRES19DEL03,32,4.8,Sunny,Jam,2,Meal,bicycle,1,1,Metropolitian,17.0,4.65818248829983,10.0,20
0xdec1,AURGRES07DEL03,26,4.6,Fog,Low,1,Meal,bicycle,0,1,Metropolitian,19.0,4.579042936877916,10.0,23
0xae7d,JAPRES14DEL01,30,4.2,Sandstorms,Jam,1,Meal,scooter,1,1,Semi-Urban,43.0,16.38598063528554,10.0,20
0x9417,BANGRES16DEL03,33,4.8,Sunny,Medium,2,Buffet,scooter,1,1,Metropolitian,21.0,4.65713301884333,10.0,18
0xaad1,INDORES09DEL01,23,4.7,Stormy,Medium,0,Buffet,scooter,2,1,Semi-Urban,36.0,10.587815903448679,15.0,17
0x5c5d,INDORES02DEL01,22,4.6,Fog,Low,2,Snack,bicycle,1,1,Semi-Urban,27.0,10.590448391072325,10.0,22
0x994a,HYDRES05DEL02,36,5.0,Windy,Jam,0,Drinks,scooter,1,1,Semi-Urban,49.0,19.975520086221444,5.0,19
0x2219,HYDRES08DEL02,30,5.0,Cloudy,Medium,0,Snack,scooter,1,1,Semi-Urban,37.0,19.975286862388522,15.0,18
0x331a,RANCHIRES04DEL03,21,4.3,Sandstorms,Jam,0,Snack,scooter,1,1,Metropolitian,38.0,4.528164580408178,5.0,21
0x2380,SURRES19DEL02,30,4.7,Sunny,Low,2,Buffet,motorcycle,0,1,Semi-Urban,12.0,3.0408931296411703,5.0,10
0x3069,RANCHIRES11DEL03,21,4.6,Fog,Jam,0,Buffet,scooter,1,1,Semi-Urban,21.0,4.528162065607132,15.0,19
0xd325,KNPRES13DEL01,27,4.2,Cloudy,Jam,2,Drinks,motorcycle,0,1,Semi-Urban,38.0,16.41201262107611,5.0,20
0x93b7,SURRES19DEL01,25,4.6,Stormy,Low,2,Buffet,scooter,1,1,Metropolitian,19.0,10.64228895373868,5.0,23
0x6eba,HYDRES12DEL03,29,4.6,Fog,Medium,0,Meal,scooter,1,1,Semi-Urban,38.0,13.830084721845328,10.0,17
0x5e41,SURRES05DEL03,36,4.5,Windy,Medium,1,Drinks,scooter,1,1,Metropolitian,22.0,13.681416111912892,5.0,18
0x9063,MYSRES19DEL01,38,4.8,Fog,Low,1,Drinks,scooter,1,1,Metropolitian,17.0,1.5544772821910615,5.0,9
0x326f,MUMRES02DEL01,38,4.6,Windy,Medium,2,Meal,bicycle,1,1,Semi-Urban,33.0,6.116971669682334,5.0,15
0x3b4d,JAPRES15DEL02,38,4.6,Cloudy,Jam,0,Buffet,scooter,1,1,Metropolitian,32.0,7.4489701519330795,15.0,21
0x9671,SURRES07DEL02,29,4.8,Stormy,Jam,2,Drinks,bicycle,1,1,Semi-Urban,29.0,19.76106632827125,10.0,21
0x3ba9,INDORES09DEL03,31,4.5,Sunny,Jam,2,Meal,bicycle,1,1,Semi-Urban,24.0,13.61244755449679,10.0,21
0x56fc,MUMRES13DEL02,27,4.9,Fog,Medium,0,Snack,scooter,0,1,Semi-Urban,37.0,19.880040740546,10.0,18
0x8ecd,COIMBRES010DEL02,20,4.9,Fog,Low,0,Drinks,scooter,0,1,Semi-Urban,24.0,20.25378851608599,10.0,23
0x202d,PUNERES08DEL02,29,4.5,Cloudy,Jam,0,Buffet,scooter,1,2,Metropolitian,47.0,12.25701219409813,5.0,20
0xb5bc,VADRES19DEL01,33,4.0,Sandstorms,High,0,Meal,scooter,1,1,Semi-Urban,32.0,6.058844117462931,10.0,13
0x6629,HYDRES01DEL02,27,4.8,Sunny,Jam,2,Meal,bicycle,0,1,Semi-Urban,21.0,12.294187491090895,15.0,20
0xc33f,DEHRES17DEL01,30,4.9,Sandstorms,Low,2,Drinks,bicycle,1,1,Semi-Urban,17.0,16.153788730846898,5.0,23
0x1551,INDORES010DEL02,20,4.9,Cloudy,Low,0,Buffet,scooter,1,1,Semi-Urban,24.0,19.659494006263994,5.0,23
0x30f4,RANCHIRES13DEL03,22,4.7,Fog,Jam,1,Meal,bicycle,2,2,Semi-Urban,39.0,13.582337494192412,5.0,20
0xa6a9,MYSRES12DEL02,36,5.0,Windy,Low,1,Snack,scooter,1,1,Semi-Urban,23.0,12.436148456121032,10.0,22
0x9095,COIMBRES12DEL01,34,5.0,Fog,Jam,1,Snack,bicycle,0,1,Semi-Urban,40.0,10.906432552887628,10.0,19
0x62af,HYDRES18DEL01,24,4.8,Stormy,High,0,Drinks,scooter,1,1,Semi-Urban,24.0,6.146764727341459,10.0,12
0xaacc,PUNERES16DEL02,30,4.7,Windy,Jam,0,Snack,scooter,2,1,Semi-Urban,44.0,7.660895664241821,15.0,20
0x143c,RANCHIRES11DEL01,37,4.6,Fog,Low,2,Meal,scooter,1,1,Metropolitian,17.0,1.509439424217718,15.0,10
0xbae8,MUMRES07DEL01,20,4.8,Cloudy,High,0,Buffet,scooter,0,1,Semi-Urban,27.0,1.5298767913547426,15.0,11
0x2918,MYSRES09DEL02,32,4.5,Windy,Low,0,Buffet,scooter,0,1,Semi-Urban,28.0,20.20634606758301,15.0,22
0xb40e,COIMBRES08DEL01,29,4.7,Windy,Jam,1,Snack,scooter,1,1,Metropolitian,24.0,17.138074588551884,5.0,20
0xc848,BHPRES15DEL03,27,4.3,Sandstorms,Jam,0,Snack,scooter,1,1,Semi-Urban,35.0,4.530109268846602,5.0,21
0x967e,HYDRES16DEL01,22,4.9,Cloudy,Low,1,Meal,bicycle,1,1,Semi-Urban,12.0,1.5367917694809952,15.0,10
0x1013,COIMBRES03DEL01,28,4.9,Stormy,Jam,0,Meal,scooter,1,1,Semi-Urban,26.0,17.137407700371956,15.0,19
0x16c0,MUMRES09DEL01,30,4.7,Stormy,Low,2,Drinks,bicycle,0,1,Metropolitian,12.0,16.830914549955864,180.0,20
0x640d,MYSRES09DEL02,20,4.8,Stormy,Low,2,Snack,bicycle,0,1,Metropolitian,10.0,7.772253320446165,15.0,23
0x3208,JAPRES20DEL03,20,4.7,Cloudy,Low,1,Meal,bicycle,1,1,Metropolitian,29.0,13.403654333869838,10.0,22
0x5971,RANCHIRES05DEL02,27,4.8,Stormy,High,2,Drinks,bicycle,1,1,Metropolitian,17.0,3.0188687420087144,10.0,11
0x857f,JAPRES08DEL02,39,5.0,Cloudy,Jam,0,Drinks,scooter,3,1,Urban,53.0,19.362825446415226,10.0,21
0xdfb6,KNPRES16DEL01,32,4.7,Sandstorms,Medium,2,Meal,bicycle,1,1,Semi-Urban,22.0,10.44477615516592,15.0,18
0xc222,GOARES16DEL02,31,4.5,Sandstorms,Low,0,Buffet,scooter,0,1,Semi-Urban,25.0,7.720586657032256,10.0,23
0x6625,MYSRES08DEL01,24,4.4,Sandstorms,Medium,0,Snack,scooter,0,1,Semi-Urban,35.0,10.881463659821872,15.0,17
0xc60f,AURGRES15DEL02,33,4.3,Cloudy,Jam,2,Drinks,motorcycle,0,1,Semi-Urban,41.0,19.839448163880707,5.0,19
0x333d,RANCHIRES04DEL03,24,4.7,Fog,Low,0,Meal,scooter,1,1,Metropolitian,21.0,13.58308621493501,5.0,22
0x1404,BANGRES11DEL02,37,4.7,Stormy,Medium,1,Snack,scooter,1,1,Metropolitian,25.0,7.763180727989779,5.0,18
0xc4e,PUNERES17DEL03,21,4.6,Sunny,Jam,2,Snack,scooter,0,1,Metropolitian,17.0,9.193093962702912,10.0,19
0x419c,RANCHIRES06DEL01,28,4.7,Sandstorms,High,0,Snack,scooter,0,1,Metropolitian,38.0,6.037474189824093,15.0,12
0x25fe,RANCHIRES18DEL01,39,4.1,Stormy,Jam,0,Buffet,scooter,1,1,Semi-Urban,47.0,16.601408334261674,15.0,21
0x42a8,RANCHIRES07DEL01,31,4.6,Cloudy,Medium,2,Snack,bicycle,1,1,Semi-Urban,17.0,6.037440799484659,10.0,15
0x9d17,PUNERES16DEL01,38,4.6,Sunny,Low,1,Snack,scooter,0,1,Semi-Urban,26.0,16.85256546543028,5.0,23
0xc511,DEHRES06DEL02,26,4.7,Fog,Medium,2,Snack,bicycle,0,1,Semi-Urban,35.0,11.74727128400586,5.0,17
0x42c1,PUNERES15DEL01,28,5.0,Cloudy,Low,0,Drinks,scooter,1,1,Semi-Urban,19.0,1.5318406299867455,15.0,9
0xc423,KNPRES18DEL02,39,4.8,Fog,Low,1,Meal,scooter,1,1,Metropolitian,18.0,2.984608225622922,15.0,10
0x7776,MYSRES11DEL01,20,4.9,Windy,High,0,Drinks,scooter,1,1,Semi-Urban,31.0,6.217860329667253,10.0,14
0x3f06,MUMRES04DEL02,31,4.8,Windy,Low,2,Snack,bicycle,1,1,Semi-Urban,20.0,3.0582815752499948,5.0,9
0x8df,JAPRES20DEL02,30,4.7,Cloudy,Jam,1,Meal,bicycle,1,1,Semi-Urban,28.0,7.447061074885405,1385.0,20
0xc195,KNPRES15DEL03,36,4.9,Sandstorms,Medium,0,Snack,scooter,1,1,Semi-Urban,39.0,4.4766822068479915,5.0,17
0x2083,BANGRES07DEL03,29,4.6,Cloudy,Medium,2,Buffet,bicycle,0,1,Metropolitian,14.0,4.657597469270872,10.0,18
0xdeb7,AGRRES03DEL03,30,4.5,Sunny,Medium,1,Drinks,scooter,1,1,Semi-Urban,23.0,8.929090496038414,15.0,17
0x2bfd,PUNERES010DEL02,30,4.2,Sandstorms,Low,0,Drinks,scooter,0,1,Metropolitian,26.0,3.0644638558352577,5.0,10
0x811c,MUMRES17DEL01,21,4.7,Sandstorms,Low,0,Drinks,scooter,1,1,Semi-Urban,15.0,16.824772113250837,5.0,22
0x7939,SURRES16DEL01,38,4.5,Sandstorms,Jam,1,Buffet,scooter,1,1,Semi-Urban,43.0,16.721976048741215,5.0,21
0xbc89,SURRES17DEL01,32,4.8,Stormy,Medium,0,Meal,scooter,1,1,Semi-Urban,28.0,6.081596950437154,5.0,15
0x7e2f,RANCHIRES17DEL01,31,5.0,Sunny,Low,1,Drinks,bicycle,1,1,Metropolitian,13.0,1.5093577696337532,10.0,10
0x5be6,MYSRES13DEL02,22,4.5,Fog,Jam,0,Snack,scooter,1,1,Semi-Urban,47.0,12.435540495461442,15.0,20
0x9b8e,HYDRES12DEL03,25,4.8,Windy,Jam,1,Drinks,scooter,0,1,Metropolitian,18.0,13.830084721845328,15.0,20
0x6733,BANGRES12DEL01,36,4.2,Windy,Low,0,Drinks,scooter,0,1,Semi-Urban,30.0,1.5526813140972442,15.0,9
0xc418,GOARES14DEL03,20,4.7,Cloudy,Low,1,Snack,scooter,0,1,Metropolitian,11.0,9.271888389475569,10.0,22
0x3bc8,VADRES010DEL03,30,4.8,Fog,Jam,2,Snack,bicycle,1,1,Semi-Urban,35.0,9.088011034370513,5.0,20
0x8a6f,JAPRES14DEL02,36,4.8,Windy,Low,1,Buffet,scooter,1,1,Semi-Urban,26.0,7.449051156906713,5.0,22
0x20c6,RANCHIRES18DEL01,27,4.7,Sunny,Medium,0,Snack,scooter,0,1,Semi-Urban,21.0,6.037605711784208,5.0,16
0xc91a,AURGRES18DEL03,33,3.9,Sandstorms,Jam,1,Meal,bicycle,1,1,Semi-Urban,43.0,13.735383556628708,10.0,21
0x4679,MUMRES07DEL02,31,4.9,Sunny,Low,0,Drinks,scooter,0,1,Semi-Urban,21.0,19.884989093916975,15.0,23
0x843b,COIMBRES06DEL02,37,3.8,Stormy,Jam,1,Drinks,scooter,1,1,Semi-Urban,32.0,20.253088868519526,15.0,20
0x2591,INDORES06DEL02,31,4.9,Windy,Jam,1,Snack,bicycle,0,1,Semi-Urban,31.0,7.562921044749782,15.0,21
0x4063,PUNERES13DEL03,30,4.4,Cloudy,Jam,0,Meal,scooter,1,1,Semi-Urban,32.0,9.192290417405088,15.0,19
0x6435,COIMBRES07DEL03,27,4.0,Fog,Jam,1,Drinks,bicycle,2,1,Semi-Urban,34.0,4.674644234401863,15.0,19
0xaf8a,SURRES13DEL02,39,4.1,Windy,Jam,0,Drinks,scooter,1,1,Metropolitian,37.0,19.761110067714096,5.0,22
0x88c6,MUMRES05DEL02,36,4.9,Windy,Low,1,Snack,scooter,1,1,Metropolitian,22.0,3.0611340136861775,10.0,8
0x19a2,RANCHIRES06DEL03,23,5.0,Stormy,Medium,0,Buffet,scooter,1,1,Semi-Urban,26.0,9.055898607912091,15.0,17
0x72ef,CHENRES15DEL03,35,5.0,Stormy,Low,1,Snack,bicycle,1,1,Semi-Urban,21.0,4.657159718107683,15.0,22
0xf39,MYSRES01DEL01,24,4.8,Windy,Low,2,Meal,bicycle,0,1,Semi-Urban,14.0,1.5545437335214782,5.0,10
0x94b6,BANGRES08DEL02,31,4.5,Cloudy,Low,1,Buffet,bicycle,1,1,Semi-Urban,36.0,12.421407858787804,10.0,22
0x2f16,RANCHIRES05DEL03,26,4.8,Sunny,Low,0,Snack,scooter,1,1,Semi-Urban,29.0,13.583267699065033,5.0,22
0x4ba0,MUMRES03DEL01,39,4.8,Sunny,High,0,Buffet,scooter,1,1,Semi-Urban,23.0,6.116927321899057,5.0,13
0xcb52,AURGRES15DEL03,21,4.4,Sandstorms,Low,0,Snack,scooter,1,1,Semi-Urban,27.0,4.5790141674924385,10.0,22
0x76e,PUNERES05DEL02,30,4.7,Stormy,Low,2,Meal,scooter,1,1,Metropolitian,15.0,3.0644270930248725,5.0,8
0x6156,JAPRES010DEL03,35,4.9,Fog,Jam,2,Drinks,bicycle,1,1,Semi-Urban,43.0,13.405500819756533,15.0,21
0x4ae7,SURRES02DEL03,28,4.9,Cloudy,Medium,1,Meal,scooter,0,1,Metropolitian,12.0,4.560738018710785,15.0,18
0x66f,RANCHIRES16DEL02,30,4.7,Windy,Jam,0,Snack,scooter,2,1,Semi-Urban,53.0,19.617824561450774,1400.0,20
0x8a2b,CHENRES18DEL03,22,4.9,Cloudy,Jam,0,Drinks,scooter,0,1,Semi-Urban,26.0,9.314862687658115,10.0,20
0x4bea,MYSRES11DEL01,31,3.5,Windy,Jam,2,Buffet,motorcycle,1,1,Semi-Urban,32.0,10.88095073745098,10.0,21
0xd744,ALHRES16DEL03,23,4.9,Fog,Low,0,Buffet,scooter,0,1,Metropolitian,22.0,20.9689888507192,10.0,22
0xd81e,LUDHRES06DEL02,22,4.7,Sandstorms,Medium,1,Meal,bicycle,1,1,Semi-Urban,22.0,7.325299567377126,10.0,18
0xca4b,BHPRES08DEL02,32,4.9,Windy,Medium,2,Meal,scooter,0,1,Semi-Urban,27.0,7.549967178616325,5.0,17
0x9d58,BANGRES13DEL03,34,4.4,Cloudy,Medium,0,Drinks,scooter,1,1,Semi-Urban,34.0,4.657987774595948,15.0,18
0xa892,INDORES07DEL03,36,4.9,Sunny,Low,2,Meal,motorcycle,1,1,Semi-Urban,18.0,9.075521306663484,5.0,22
0x34f4,COIMBRES15DEL02,28,4.6,Cloudy,Jam,2,Snack,bicycle,0,1,Semi-Urban,21.0,7.79036212453358,15.0,19
0x3f86,MYSRES13DEL01,21,4.9,Stormy,Jam,2,Drinks,bicycle,1,1,Semi-Urban,21.0,17.09838855662463,5.0,20
0x4cbf,HYDRES03DEL01,27,4.8,Stormy,Low,2,Buffet,scooter,1,1,Metropolitian,15.0,16.9032932130662,5.0,23
0x9a6e,HYDRES19DEL02,37,4.6,Windy,Low,2,Meal,motorcycle,1,1,Semi-Urban,22.0,3.0733972976360437,10.0,9
0xdd8,VADRES010DEL02,30,4.7,Sandstorms,Medium,2,Meal,bicycle,1,1,Metropolitian,27.0,12.116946920849994,1250.0,20
0x1ac7,SURRES14DEL02,20,4.6,Stormy,Jam,1,Meal,bicycle,1,1,Metropolitian,16.0,12.162115936702182,5.0,20
0x98ea,INDORES05DEL03,36,5.0,Sandstorms,Jam,2,Meal,scooter,1,1,Semi-Urban,27.0,13.612393202818852,15.0,19
0x3b81,VADRES01DEL01,36,4.9,Cloudy,Jam,0,Drinks,scooter,1,1,Semi-Urban,44.0,10.602589325657691,10.0,21
0x5a3f,MYSRES12DEL02,34,4.7,Sunny,Low,0,Snack,scooter,1,1,Semi-Urban,30.0,12.436148456121032,10.0,23
0x78ef,INDORES14DEL01,31,4.0,Stormy,Medium,1,Drinks,scooter,1,1,Semi-Urban,31.0,6.04975791889521,15.0,16
0xa312,BANGRES05DEL01,38,4.8,Stormy,Jam,0,Snack,scooter,2,1,Semi-Urban,39.0,17.0767871164594,15.0,21
0x73d2,BANGRES01DEL03,22,4.9,Sandstorms,Jam,1,Meal,scooter,1,1,Metropolitian,23.0,9.315745361545886,5.0,21
0xab7a,JAPRES02DEL02,35,4.1,Stormy,Jam,0,Buffet,scooter,1,1,Semi-Urban,40.0,19.362530001074912,10.0,20
0x1846,PUNERES06DEL02,29,4.7,Fog,Jam,0,Buffet,scooter,1,1,Semi-Urban,47.0,12.25659774869038,5.0,19
0x3f77,SURRES17DEL01,26,4.8,Stormy,Jam,0,Snack,scooter,1,1,Semi-Urban,37.0,10.642292301678435,10.0,21
0x421a,RANCHIRES01DEL03,34,4.1,Windy,Jam,2,Meal,bicycle,1,1,Semi-Urban,32.0,9.054052950169499,15.0,21
0xb143,RANCHIRES13DEL03,24,4.6,Sunny,Low,0,Buffet,scooter,0,1,Semi-Urban,18.0,9.055361318453961,10.0,22
0x493,HYDRES17DEL01,50,6.0,Sunny,Low,3,Snack,electric_scooter,0,1,Semi-Urban,27.0,16.902001940859687,165.0,20
0x4858,BANGRES02DEL01,39,4.6,Sunny,Medium,1,Drinks,scooter,1,1,Semi-Urban,22.0,10.867476143445908,15.0,18
0xba58,CHENRES01DEL03,23,4.3,Stormy,Low,0,Buffet,scooter,0,1,Semi-Urban,26.0,9.314419797615273,5.0,22
0x8118,JAPRES17DEL01,33,4.0,Fog,Medium,2,Snack,bicycle,0,1,Semi-Urban,43.0,10.428102699087153,5.0,17
0xd49d,KNPRES12DEL03,26,5.0,Sandstorms,Medium,0,Drinks,scooter,1,1,Semi-Urban,27.0,4.476514374571238,10.0,17
0x8a54,INDORES12DEL02,27,4.9,Sunny,Low,1,Drinks,bicycle,0,1,Semi-Urban,26.0,12.099251698246315,15.0,23
0xd618,KOCRES05DEL02,27,4.9,Fog,Low,2,Buffet,bicycle,0,1,Semi-Urban,14.0,3.1213596766572995,5.0,8
0xb3d3,MUMRES20DEL03,28,3.8,Sunny,Jam,0,Snack,scooter,1,2,Semi-Urban,46.0,9.178296996538572,10.0,19
0x5c00,MYSRES09DEL02,38,4.6,Stormy,Low,1,Snack,bicycle,1,1,Semi-Urban,26.0,3.1089883297657854,5.0,10
0xac10,MUMRES010DEL03,24,4.9,Windy,Jam,2,Buffet,bicycle,1,1,Metropolitian,28.0,13.77076958377127,10.0,19
0x20b8,RANCHIRES16DEL01,32,4.9,Cloudy,Low,1,Drinks,scooter,0,1,Metropolitian,15.0,1.5093764432901144,10.0,9
0xa204,RANCHIRES18DEL01,33,4.3,Stormy,High,0,Meal,scooter,1,1,Semi-Urban,33.0,6.037605711784208,10.0,12
0xe38,JAPRES09DEL02,35,4.7,Fog,Jam,0,Buffet,scooter,1,1,Semi-Urban,50.0,11.916705005077658,10.0,21
0xa28e,COIMBRES20DEL03,21,4.7,Sandstorms,Jam,1,Meal,bicycle,1,1,Metropolitian,25.0,9.348552276072713,5.0,19
0x4229,INDORES06DEL01,38,4.3,Windy,Jam,0,Snack,scooter,2,1,Semi-Urban,53.0,16.636744591831217,15.0,21
0x793f,HYDRES16DEL02,37,4.9,Sunny,Jam,0,Meal,scooter,1,1,Semi-Urban,27.0,7.683556858430526,5.0,19
0x4737,JAPRES11DEL03,31,4.8,Fog,Low,2,Meal,bicycle,1,1,Semi-Urban,16.0,4.469351491411031,15.0,23
0x1620,INDORES04DEL01,27,5.0,Cloudy,High,0,Meal,scooter,1,1,Semi-Urban,29.0,6.049919555217586,15.0,14
0xc8ef,GOARES15DEL03,39,4.8,Sunny,Low,1,Snack,bicycle,1,1,Semi-Urban,19.0,4.632302885852554,15.0,22
0x3a65,SURRES03DEL02,36,4.1,Fog,Low,0,Drinks,scooter,1,1,Semi-Urban,39.0,12.160999124282084,10.0,23
0xe60,HYDRES07DEL01,30,4.7,Sandstorms,Low,0,Meal,scooter,1,1,Semi-Urban,28.0,10.757168277315147,170.0,20
0x91fc,INDORES06DEL02,39,4.9,Sunny,Jam,1,Snack,scooter,1,1,Semi-Urban,22.0,12.100062421152574,10.0,19
0x913,PUNERES07DEL02,25,4.8,Sandstorms,Medium,0,Drinks,scooter,1,1,Semi-Urban,25.0,7.660678233235288,15.0,18
0xab7,MUMRES02DEL02,30,4.7,Sandstorms,Jam,0,Snack,scooter,1,1,Semi-Urban,27.0,19.877584031408645,25.0,20
0x4e92,COIMBRES11DEL02,22,4.9,Windy,Medium,0,Snack,scooter,1,1,Semi-Urban,20.0,7.790426271963797,10.0,17
0x25aa,RANCHIRES17DEL02,32,4.9,Fog,Medium,0,Snack,scooter,1,1,Semi-Urban,28.0,7.546267706957737,15.0,17
0x37bb,SURRES03DEL01,30,4.7,Windy,Medium,0,Buffet,scooter,0,1,Semi-Urban,44.0,10.641042055468692,10.0,17
0x6ae,RANCHIRES20DEL02,30,4.7,Windy,Low,2,Buffet,bicycle,0,1,Semi-Urban,14.0,3.0184094452114865,805.0,20
0x2a28,JAPRES02DEL03,33,4.7,Fog,Jam,1,Buffet,scooter,0,1,Metropolitian,35.0,13.405883851779583,5.0,21
